transaction_id,customer_id,transaction_timestamp,product_category,total_amount,payment_method,country,is_returned
1769,1915,2023-07-08,Home,335.53,Bank Transfer,France,0
1770,1522,2023-02-18,Clothing,178.26,PayPal,France,0
1771,1745,2023-10-29,Clothing,19.36,Credit Card,UK,0
1772,1385,2023-07-09,Clothing,348.0,Bank Transfer,India,0
1773,1706,2023-05-16,Electronics,473.29,PayPal,India,0
1774,1470,2023-02-12,Home,319.74,Credit Card,India,0
1775,1118,2023-12-19,Clothing,223.29,Credit Card,Germany,0
1776,1395,2023-03-31,Toys,267.33,Credit Card,India,1
1777,1531,2023-10-22,Books,107.82,Bank Transfer,UK,1
1778,1260,2023-12-07,Books,377.77,Bank Transfer,Germany,0
1779,1804,2023-09-02,Clothing,375.75,PayPal,India,0
1780,1933,2023-07-11,Books,81.3,Credit Card,Germany,0
1781,1255,2023-11-14,Books,440.21,PayPal,UK,0
1782,1733,2023-04-16,Electronics,141.9,PayPal,India,0
1783,1904,2023-12-29,Toys,491.31,Credit Card,USA,1
1784,1225,2023-11-06,Toys,197.62,PayPal,UK,0
1785,1052,2023-08-21,Electronics,97.16,Bank Transfer,France,1
1786,1939,2023-09-22,Electronics,182.34,PayPal,France,0
1787,1866,2023-12-10,Books,225.69,Credit Card,UK,0
1788,1499,2023-02-06,Home,43.96,Bank Transfer,France,0
1789,1505,2023-11-01,Books,293.33,Bank Transfer,UK,0
1790,1853,2023-02-10,Electronics,302.84,PayPal,USA,0
1791,1363,2023-01-17,Toys,372.08,PayPal,UK,0
1792,1279,2023-12-10,Books,24.29,Bank Transfer,India,0
1793,1592,2023-10-04,Home,275.21,PayPal,India,0
1794,1713,2023-11-03,Books,35.92,Credit Card,Germany,0
1795,1157,2023-02-28,Clothing,353.56,PayPal,France,0
1796,1631,2023-07-02,Books,37.31,PayPal,France,0
1797,1058,2023-02-10,Electronics,456.75,Bank Transfer,UK,0
1798,1726,2023-02-08,Toys,354.02,PayPal,France,0
1799,1127,2023-07-11,Toys,258.62,PayPal,India,0
1800,1735,2023-09-24,Electronics,226.34,PayPal,USA,0
1801,1720,2023-05-27,Clothing,74.03,Credit Card,UK,0
1802,1881,2023-11-29,Electronics,152.59,PayPal,France,0
1803,1114,2023-05-07,Books,435.79,Credit Card,India,0
1804,1208,2023-02-15,Electronics,453.18,Credit Card,Germany,0
1805,1525,2023-02-14,Electronics,10.37,Credit Card,France,0
1806,1520,2023-01-01,Clothing,301.13,Credit Card,USA,0
1807,1551,2023-06-17,Books,362.46,Bank Transfer,USA,0
1808,1961,2023-04-18,Home,313.19,Credit Card,France,0
1809,1236,2023-01-19,Home,50.02,PayPal,France,0
1810,1280,2023-11-28,Toys,116.69,Credit Card,India,0
1811,1358,2023-03-13,Electronics,132.67,PayPal,France,0
1812,1200,2023-04-19,Toys,417.55,Credit Card,Germany,0
1813,1757,2023-09-25,Clothing,236.97,Bank Transfer,India,0
1814,1277,2023-08-28,Home,248.55,Credit Card,UK,0
1815,1234,2023-10-28,Electronics,468.1,Credit Card,Germany,0
1816,1493,2023-03-31,Clothing,322.17,Bank Transfer,India,0
1817,1003,2023-04-13,Clothing,450.35,Credit Card,India,0
1818,1665,2023-09-07,Electronics,233.69,PayPal,USA,1
1819,1441,2023-01-08,Clothing,83.22,Credit Card,India,0
1820,1028,2023-06-02,Electronics,465.67,Credit Card,Germany,0
1821,1108,2023-12-13,Electronics,234.77,Credit Card,France,0
1822,1609,2023-06-23,Books,99.0,Bank Transfer,Germany,0
1823,1726,2023-12-09,Toys,158.17,Credit Card,UK,0
1824,1804,2023-06-07,Clothing,34.89,Credit Card,India,0
1825,1074,2023-08-03,Clothing,239.47,PayPal,India,0
1826,1837,2023-06-26,Books,428.03,Credit Card,India,0
1827,1145,2023-06-24,Books,467.45,Credit Card,India,0
1828,1127,2023-12-06,Books,466.98,Credit Card,USA,0
1829,1852,2023-12-04,Home,71.36,Credit Card,USA,0
1830,1041,2023-05-26,Home,197.21,PayPal,France,1
1831,1355,2023-11-20,Home,23.83,PayPal,India,0
1832,1040,2023-06-10,Electronics,429.03,Bank Transfer,UK,0
1833,1933,2023-05-07,Clothing,185.79,Credit Card,France,0
1834,1033,2023-03-23,Toys,319.25,Bank Transfer,India,0
1835,1016,2023-05-27,Electronics,360.3,Bank Transfer,USA,0
1836,1676,2023-08-27,Clothing,220.62,Credit Card,UK,0
1837,1152,2023-03-25,Clothing,160.16,PayPal,France,0
1838,1997,2023-04-23,Books,481.48,PayPal,UK,0
1839,1377,2023-08-13,Books,482.6,Credit Card,India,0
1840,1587,2023-11-28,Electronics,151.82,Credit Card,Germany,0
1841,1598,2023-08-31,Books,245.02,PayPal,UK,0
1842,1628,2023-05-23,Clothing,486.69,Credit Card,UK,0
1843,1873,2023-02-10,Books,12.39,Credit Card,USA,0
1844,1341,2023-09-15,Home,212.21,Credit Card,India,0
1845,1980,2023-10-12,Books,59.22,PayPal,UK,1
1846,1026,2023-04-15,Clothing,259.49,Bank Transfer,India,0
1847,1824,2023-07-21,Electronics,22.09,Bank Transfer,USA,0
1848,1286,2023-11-03,Toys,209.38,Credit Card,India,1
1849,1645,2023-11-27,Books,118.14,PayPal,USA,0
1850,1730,2023-09-23,Clothing,271.32,Credit Card,USA,0
1851,1167,2023-07-29,Toys,498.04,PayPal,France,0
1852,1609,2023-02-20,Toys,402.26,Credit Card,India,0
1853,1267,2023-04-28,Home,424.36,PayPal,Germany,0
1854,1748,2023-07-20,Toys,321.28,PayPal,France,0
1855,1820,2023-02-08,Clothing,30.36,Bank Transfer,USA,0
1856,1454,2023-01-28,Clothing,111.33,Credit Card,Germany,0
1857,1905,2023-09-16,Books,463.28,Bank Transfer,UK,0
1858,1684,2023-03-25,Books,189.4,Bank Transfer,UK,0
1859,1400,2023-06-04,Books,60.78,PayPal,France,0
1860,1921,2023-04-27,Toys,354.18,Credit Card,Germany,0
1861,1980,2023-01-02,Toys,156.73,PayPal,India,0
1862,1475,2023-04-03,Home,141.74,PayPal,Germany,0
1863,1701,2023-06-15,Books,499.01,PayPal,France,0
1864,1633,2023-12-16,Electronics,430.49,Credit Card,India,1
1865,1557,2023-10-23,Home,209.89,Credit Card,India,0
1866,1575,2023-09-15,Electronics,490.33,PayPal,UK,0
1867,1129,2023-03-22,Toys,328.56,Credit Card,Germany,0
1868,1821,2023-09-25,Home,373.59,PayPal,India,0
1869,1362,2023-08-23,Home,25.44,Credit Card,France,0
1870,1704,2023-11-17,Clothing,69.59,Credit Card,UK,0
1871,1818,2023-11-07,Toys,320.21,Bank Transfer,India,0
1872,1692,2023-10-28,Toys,450.52,PayPal,Germany,0
1873,1291,2023-12-23,Home,315.63,Bank Transfer,UK,0
1874,1370,2023-08-01,Toys,75.67,Bank Transfer,Germany,0
1875,1793,2023-03-03,Home,66.72,PayPal,Germany,0
1876,1028,2023-02-18,Clothing,423.65,PayPal,Germany,0
1877,1148,2023-05-07,Home,78.26,Credit Card,UK,0
1878,1778,2023-08-11,Toys,264.91,PayPal,India,0
1879,1295,2023-10-06,Toys,28.19,Bank Transfer,USA,0
1880,1010,2023-10-21,Home,49.53,Bank Transfer,India,0
1881,1511,2023-10-11,Home,339.45,PayPal,UK,0
1882,1675,2023-10-04,Home,347.7,Bank Transfer,USA,0
1883,1112,2023-04-17,Books,177.32,Credit Card,USA,0
1884,1186,2023-05-26,Toys,115.65,Bank Transfer,USA,0
1885,1806,2023-04-09,Toys,408.72,Credit Card,France,0
1886,1743,2023-03-14,Books,116.38,Bank Transfer,UK,0
1887,1226,2023-05-02,Home,275.59,Credit Card,France,1
1888,1309,2023-01-30,Clothing,484.42,Credit Card,USA,1
1889,1097,2023-07-07,Home,82.45,PayPal,France,0
1890,1054,2023-12-30,Home,471.03,Credit Card,France,0
1891,1622,2023-12-20,Books,99.62,PayPal,UK,0
1892,1663,2023-10-15,Toys,288.05,Bank Transfer,Germany,0
1893,1757,2023-07-14,Home,194.73,Bank Transfer,France,0
1894,1405,2023-06-05,Toys,482.82,Bank Transfer,France,1
1895,1068,2023-06-21,Electronics,144.04,Credit Card,USA,0
1896,1311,2023-12-01,Toys,205.83,Bank Transfer,USA,0
1897,1288,2023-02-10,Clothing,491.6,Bank Transfer,USA,0
1898,1761,2023-03-04,Clothing,272.87,PayPal,India,0
1899,1547,2023-01-23,Home,256.29,PayPal,France,0
1900,1750,2023-12-26,Toys,136.31,Bank Transfer,USA,0
1901,1147,2023-03-16,Home,353.67,Bank Transfer,UK,0
1902,1466,2023-02-17,Books,17.04,Credit Card,India,0
1903,1738,2023-06-09,Clothing,34.26,Credit Card,Germany,0
1904,1243,2023-11-09,Home,303.69,Bank Transfer,France,0
1905,1490,2023-04-28,Books,177.42,PayPal,France,0
1906,1848,2023-04-10,Home,477.13,Bank Transfer,UK,0
1907,1957,2023-06-16,Toys,452.56,Credit Card,Germany,0
1908,1506,2023-10-17,Toys,359.72,PayPal,Germany,0
1909,1364,2023-06-05,Toys,410.89,PayPal,India,0
1910,1481,2023-01-07,Toys,336.99,Credit Card,France,0
1911,1200,2023-07-15,Electronics,71.54,Bank Transfer,USA,0
1912,1153,2023-02-25,Books,385.12,Bank Transfer,UK,0
1913,1449,2023-11-17,Books,112.99,Bank Transfer,UK,0
1914,1500,2023-07-12,Toys,168.49,Credit Card,UK,1
1915,1072,2023-02-16,Electronics,411.42,PayPal,UK,0
1916,1712,2023-05-28,Toys,272.9,Credit Card,USA,0
1917,1295,2023-10-02,Electronics,431.37,Bank Transfer,USA,0
1918,1016,2023-06-06,Toys,114.39,Credit Card,India,0
1919,1640,2023-07-21,Clothing,307.81,PayPal,France,0
1920,1216,2023-05-06,Clothing,51.06,Credit Card,USA,0
1921,1060,2023-11-01,Home,325.1,Bank Transfer,India,0
1922,1938,2023-10-21,Toys,383.64,PayPal,Germany,0
1923,1615,2023-03-05,Books,296.62,Credit Card,France,1
1924,1041,2023-11-21,Home,140.45,Credit Card,USA,0
1925,1024,2023-06-25,Clothing,25.36,PayPal,Germany,0
1926,1038,2023-04-26,Toys,68.53,PayPal,India,0
1927,1802,2023-07-23,Home,314.93,Bank Transfer,USA,0
1928,1130,2023-11-17,Toys,467.87,PayPal,USA,0
1929,1497,2023-01-31,Clothing,111.2,Bank Transfer,Germany,0
1930,1228,2023-04-23,Home,370.16,Credit Card,USA,0
1931,1107,2023-12-31,Clothing,434.56,Bank Transfer,UK,0
1932,1171,2023-11-21,Electronics,265.23,Credit Card,USA,0
1933,1434,2023-12-10,Clothing,337.94,PayPal,France,0
1934,1477,2023-03-08,Toys,409.36,Credit Card,Germany,0
1935,1101,2023-03-16,Books,137.73,PayPal,France,0
1936,1865,2023-02-14,Clothing,155.48,Credit Card,India,1
1937,1523,2023-09-17,Books,10.31,Credit Card,France,0
1938,1274,2023-06-03,Electronics,481.92,Credit Card,UK,0
1939,1612,2023-06-04,Home,459.6,Credit Card,UK,0
1940,1043,2023-12-29,Home,384.64,Bank Transfer,France,0
1941,1954,2023-08-22,Books,48.75,Credit Card,India,0
1942,1816,2023-02-20,Home,229.28,Bank Transfer,USA,1
1943,1956,2023-11-02,Clothing,59.93,PayPal,UK,0
1944,1016,2023-09-19,Books,17.8,PayPal,France,0
1945,1329,2023-11-11,Toys,311.93,Bank Transfer,France,0
1946,1568,2023-05-05,Clothing,480.81,PayPal,France,0
1947,1822,2023-09-02,Clothing,452.41,PayPal,USA,0
1948,1496,2023-01-30,Clothing,351.41,Credit Card,Germany,0
1949,1814,2023-05-02,Toys,57.35,Credit Card,India,0
1950,1011,2023-05-05,Electronics,144.34,Credit Card,Germany,1
1951,1317,2023-02-06,Home,166.83,Bank Transfer,India,0
1952,1591,2023-06-19,Books,383.94,Bank Transfer,India,0
1953,1215,2023-05-04,Electronics,403.1,PayPal,France,0
1954,1338,2023-12-23,Books,198.7,Credit Card,UK,0
1955,1775,2023-02-04,Home,214.76,Bank Transfer,France,0
1956,1990,2023-03-28,Toys,31.81,Bank Transfer,USA,0
1957,1660,2023-05-14,Clothing,151.68,Credit Card,India,0
1958,1080,2023-07-15,Clothing,231.13,Bank Transfer,UK,1
1959,1726,2023-10-01,Toys,67.32,Credit Card,India,1
1960,1484,2023-07-20,Electronics,232.1,PayPal,India,1
1961,1373,2023-10-12,Electronics,428.06,PayPal,France,0
1962,1975,2023-03-18,Books,294.85,PayPal,UK,0
1963,1709,2023-02-28,Toys,48.68,Credit Card,UK,1
1964,1199,2023-05-06,Electronics,103.92,Bank Transfer,India,1
1965,1536,2023-04-19,Toys,242.53,PayPal,UK,0
1966,1465,2023-08-12,Home,187.13,PayPal,UK,0
1967,1088,2023-10-05,Clothing,185.78,PayPal,France,0
1968,1267,2023-03-09,Clothing,269.34,Bank Transfer,Germany,0
1969,1654,2023-03-10,Clothing,296.35,Bank Transfer,USA,0
1970,1570,2023-06-14,Toys,400.46,Credit Card,Germany,1
1971,1921,2023-11-01,Toys,177.07,PayPal,UK,1
1972,1488,2023-06-11,Books,404.68,Bank Transfer,India,0
1973,1876,2023-12-31,Clothing,175.92,Credit Card,USA,0
1974,1537,2023-12-08,Books,37.16,PayPal,USA,0
1975,1046,2023-11-05,Clothing,281.55,Bank Transfer,India,0
1976,1287,2023-12-09,Books,298.07,Bank Transfer,USA,0
1977,1777,2023-02-11,Books,467.92,Credit Card,India,0
1978,1015,2023-12-20,Home,365.77,PayPal,USA,0
1979,1710,2023-04-19,Books,459.71,PayPal,Germany,1
1980,1400,2023-02-20,Toys,455.09,Bank Transfer,USA,0
1981,1918,2023-09-07,Books,306.24,PayPal,France,0
1982,1793,2023-12-07,Clothing,268.6,Credit Card,India,1
1983,1980,2023-01-21,Books,283.15,Bank Transfer,USA,0
1984,1085,2023-10-27,Electronics,489.38,Bank Transfer,India,0
1985,1249,2023-05-19,Clothing,388.85,Credit Card,France,0
1986,1390,2023-12-25,Electronics,62.07,Bank Transfer,USA,0
1987,1781,2023-11-20,Clothing,391.43,PayPal,USA,0
1988,1334,2023-04-02,Toys,93.56,PayPal,France,0
1989,1628,2023-10-07,Toys,229.2,Bank Transfer,France,1
1990,1518,2023-05-05,Toys,113.13,Credit Card,France,0
1991,1136,2023-04-21,Electronics,347.9,Credit Card,India,0
1992,1882,2023-12-20,Home,439.88,PayPal,France,0
1993,1687,2023-05-19,Clothing,152.28,Credit Card,India,0
1994,1839,2023-09-30,Toys,50.19,Bank Transfer,Germany,0
1995,1497,2023-04-09,Clothing,156.26,Bank Transfer,USA,0
1996,1826,2023-09-09,Electronics,339.46,PayPal,USA,0
1997,1726,2023-12-04,Home,171.09,PayPal,UK,0
1998,1476,2023-04-14,Electronics,146.27,PayPal,Germany,0
1999,1593,2023-08-02,Clothing,100.37,Credit Card,France,0
2000,1222,2023-09-06,Home,253.78,Bank Transfer,France,0
